ECG,EMG,HR,RESP,footGSR,handGSR,stress,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF
0.125486486,0.32127027,69.81081081,18.79313514,2.839621622,4.949972973,0,0.972973,0.901472,0.108629,0.0449727,0.0571429,0.148055,0.148055,0,0,0,
0.09958,1.034977778,69.7932,25.72968,11.68246,27.27308889,0.9,0.98,0.613857,0.0984801,0.0464767,0.0208333,0.164558,0.164558,0,0,0,
0.142868421,0.268736842,69.78947368,44.02584211,5.369236842,9.341184211,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0590588,0.0590588,0,0,0,
0.193189189,0.249324324,69.78378378,44.70124324,3.151432432,4.659486486,0,0.972973,0.915917,0.0883481,0.0377677,0.114286,0.0956888,0.0956888,0,0,0,
0.145166667,0.1065,69.77777778,43.31655556,5.350055556,5.616222222,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106905,0.106905,0,0,0,
0.196512821,0.073384615,69.76923077,38.06487179,8.211820513,6.482076923,0,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0264122,0.0264122,0,0,0,
0.135717949,0.107382353,69.7684359,34.69235897,9.769025641,5.534852941,0,0.974359,0.847421,0.0219245,0.0105215,0.027027,0.00635193,0.00635193,0,0,0,
0.194236842,0.246105263,69.73684211,43.56121053,7.041105263,10.31128947,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106417,0.106417,0,0,0,
0.160342105,0.487763158,69.73684211,38.41721053,1.943684211,2.622815789,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0594927,0.0594927,0,0,0,
0.250105263,-0.0022,69.70465789,11.85078947,1.744184211,18.283,0.868421053,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0564356,0.0501775,0.00625808,0,0,
0.188944444,0.32875,69.69444444,39.11583333,5.506972222,7.101638889,0.416666667,0.972222,0.921857,0.114677,0.055394,0.0294118,0.167078,0.167078,0,0,0,
0.1796,,69.6848,29.30611429,10.91785714,7.764033333,0,0.971429,1.01303,0.0463743,0.022456,0.030303,0.026454,0.026454,0,0,0,
0.057121951,1.943365854,69.65853659,24.75356098,6.986560976,11.29231707,1,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00658819,0.00658819,0,0,0,
0.199666667,0.074538462,69.64102564,37.48769231,4.445871795,3.679641026,0,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0265644,0.0265644,0,0,0,
0.202194444,0.301166667,69.63888889,41.21494444,6.566916667,8.813138889,1,0.972222,0.897714,0.108961,0.0565046,0.0588235,0.140954,0.140954,0,0,0,
0.2715,0.0028,69.62568421,11.81089474,1.050815789,5.5512,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0555417,0.0417844,0.0137573,0,0,
0.176282051,0.680410256,69.61538462,31.06723077,6.691487179,8.356589744,0.282051282,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0264927,0.0264927,0,0,0,
0.249026316,-0.0082,69.5995,11.82321053,1.016447368,5.033,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0558137,0.0420119,0.0138017,0,0,
0.142681818,0.655051282,69.5932,31.37863636,7.367840909,28.00117949,0,0.977273,0.725,0.0418415,0.0199051,0.0238095,0.026625,0.026625,0,0,0,
0.208289474,0.253026316,69.57894737,46.08621053,6.818078947,8.479868421,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106519,0.106519,0,0,0,
0.157361111,0.99775,69.55555556,38.4605,5.877027778,7.821888889,0.333333333,0.972222,0.921857,0.114677,0.055394,0.0294118,0.16658,0.16658,0,0,0,
0.158722222,0.150777778,69.55555556,43.54016667,3.959638889,4.309444444,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106966,0.106966,0,0,0,
0.293897436,0,69.53264103,11.81958974,1.348692308,16.4106,0,0.974359,0.837184,0.0569361,0.0279618,0.108108,0.0358444,0.0309272,0.00491719,0,0,
0.132027778,0.171861111,69.52777778,43.40905556,5.198138889,4.787194444,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106728,0.106728,0,0,0,
0.131631579,1.077842105,69.52631579,39.28078947,6.724815789,8.915368421,0.868421053,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106134,0.106134,0,0,0,
0.164789474,0.633605263,69.52631579,40.35615789,6.250289474,8.332342105,0.763157895,0.973684,0.868135,0.0894185,0.043,0.0277778,0.107083,0.107083,0,0,0,
0.201153846,0.332102564,69.51282051,34.22692308,1.599666667,5.127820513,0.128205128,0.974359,0.829368,0.097975,0.0470181,0.027027,0.129175,0.129175,0,0,0,
0.186236842,0.308868421,69.5,44.47852632,8.351026316,9.926657895,1,0.973684,0.873405,0.0768239,0.0443437,0.0555556,0.0767737,0.0767737,0,0,0,
0.026763158,0.2885,69.5,36.83194737,6.346342105,8.288552632,1,0.973684,0.868135,0.0894185,0.043,0.0277778,inf,inf,0,0,0,
0.187805556,0.251527778,69.5,46.18016667,4.942722222,8.443611111,0.25,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106222,0.106222,0,0,0,
0.266157895,0.438684211,69.5,33.40621053,1.361315789,5.372210526,0.131578947,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0592833,0.0592833,0,0,0,
0.13325,-0.0042,69.5,33.64244444,13.71913889,7.708972222,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106319,0.106319,0,0,0,
0.194783784,0.257162162,69.48648649,44.36632432,2.987459459,4.372405405,0,0.972973,0.915917,0.0883481,0.0377677,0.114286,0.0944115,0.0944115,0,0,0,
0.181210526,0.242368421,69.47368421,43.50705263,5.313394737,9.187657895,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0595688,0.0595688,0,0,0,
0.142526316,0.259078947,69.44736842,41.40010526,6.560131579,6.311447368,0.868421053,0.973684,0.868135,0.0894185,0.043,0.0277778,0.102909,0.102909,0,0,0,
0.234736842,0.180787879,69.44639474,34.025,10.72134211,8.850393939,0.394736842,0.973684,0.894351,0.0221813,0.0106667,0.0277778,0.00656488,0.00656488,0,0,0,
0.161972222,0.296083333,69.44444444,19.35933333,2.67475,3.281416667,0,0.972222,0.918143,0.0899991,0.0507847,0.176471,0.0948437,0.0948437,0,0,0,
0.300236842,-0.0064,69.4415,11.97857895,2.536368421,22.5988,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.100775,0.082969,0.0178057,0,0,
0.145461538,0.255512821,69.43589744,36.09117949,6.066564103,8.617538462,0.307692308,0.974359,0.816842,0.0693045,0.0437005,0.0540541,0.0621485,0.0621485,0,0,0,
0.175105263,0.278289474,69.42105263,45.42010526,4.959842105,9.658815789,0.394736842,0.973684,0.868135,0.0894185,0.043,0.0277778,0.10608,0.10608,0,0,0,
0.187526316,0.253368421,69.42105263,44.60747368,2.206394737,3.032184211,0,0.973684,0.883946,0.0844577,0.0387832,0.138889,0.0877535,0.0877535,0,0,0,
0.202128205,0.263153846,69.41025641,31.41825641,11.36707692,8.230564103,0.871794872,0.974359,0.830447,0.022267,0.0106859,0.027027,0.00667212,0.00667212,0,0,0,
0.313,-0.0086,69.38889474,12.03468421,1.736052632,20.1586,0.157894737,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0566684,0.0462844,0.010384,0,0,
0.181111111,0.137777778,69.38888889,43.56805556,4.061472222,4.345388889,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106592,0.106592,0,0,0,
0.070552632,0.288894737,69.36842105,38.66805263,6.641605263,8.653842105,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.104219,0.104219,0,0,0,
0.147,1.244078947,69.36842105,36.22484211,6.441026316,9.314236842,0.552631579,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.166592,0.166592,0,0,0,
0.187236842,0.594421053,69.36842105,37.35289474,3.922763158,6.180368421,0.315789474,0.973684,0.847378,0.0862011,0.0340474,0.0555556,0.0926282,0.0926282,0,0,0,
0.270368421,-0.0014,69.36268421,11.82936842,1.376263158,14.5304,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0568535,0.0504968,0.00635665,0,0,
0.209710526,0.239210526,69.34210526,43.64394737,6.723736842,8.326026316,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106773,0.106773,0,0,0,
0.105236842,1.149868421,69.34210526,37.36405263,6.276210526,8.151947368,0.657894737,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0596078,0.0596078,0,0,0,
0.192973684,0.255894737,69.31578947,42.87684211,5.833736842,7.567368421,0.5,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106041,0.106041,0,0,0,
0.158973684,0.256684211,69.31578947,45.59505263,4.415157895,8.041368421,0.131578947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106893,0.106893,0,0,0,
0.205368421,0.431157895,69.31578947,32.94726316,1.563605263,6.082131579,0.131578947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.105985,0.105985,0,0,0,
0.164538462,0.339538462,69.30769231,19.06225641,2.484128205,4.718641026,0.128205128,0.974359,0.828632,0.10215,0.0437005,0.0540541,0.135681,0.135681,0,0,0,
0.247871795,0.350820513,69.30769231,34.03712821,1.033153846,2.767025641,0,0.974359,0.846342,0.0537835,0.0258106,0.027027,0.0390668,0.0390668,0,0,0,
0.142026316,0.274526316,69.28947368,45.53389474,5.508710526,8.016815789,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0588777,0.0588777,0,0,0,
0.153342105,0.230210526,69.28947368,45.26342105,6.374657895,12.05347368,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0592645,0.0592645,0,0,0,
0.154055556,0.262027778,69.27777778,45.215,3.752222222,6.165222222,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106486,0.106486,0,0,0,
0.301923077,-0.002,69.27623077,12.05594872,1.707666667,19.3872,0.205128205,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0560935,0.0433826,0.0127109,0,0,
0.165263158,1.554526316,69.26315789,29.19378947,5.452052632,8.931605263,0.868421053,0.973684,0.844054,0.0613523,0.0338891,0.0555556,0.0412234,0.0412234,0,0,0,
0.205578947,0.487078947,69.26315789,41.03684211,2.178315789,3.597078947,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0595646,0.0595646,0,0,0,
0.205085714,0.259314286,69.25714286,39.8476,6.3164,7.290057143,0.857142857,0.971429,0.982735,0.120854,0.0582924,0.0909091,0.179644,0.179644,0,0,0,
0.124179487,0.488025641,69.25641026,35.25589744,6.646,8.538461538,1,0.974359,0.826947,0.0763045,0.0437005,0.0540541,0.070828,0.070828,0,0,0,
0.171027778,,69.24911111,28.73511111,12.82994444,13.84022581,0,0.972222,0.958714,0.0230773,0.0111474,0.0294118,0.00683458,0.00683458,0,0,0,
0.197578947,0.485657895,69.23684211,37.98721053,3.732684211,7.148,0.131578947,0.973684,0.859486,0.088701,0.0443032,0.0555556,0.0985114,0.0985114,0,0,0,
0.182078947,0.316,69.23684211,19.02031579,4.339447368,6.677368421,0.052631579,0.973684,0.845649,0.0856946,0.0443032,0.0555556,0.0878943,0.0878943,0,0,0,
0.191210526,0.396727273,69.23592105,31.30794737,2.277315789,3.104666667,0,0.973684,0.903,2.65E-08,0,0,,,0,0,0,
0.111461538,1.117307692,69.23076923,32.08441026,5.599230769,8.97474359,1,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0580814,0.0580814,0,0,0,
0.307871795,-0.0052,69.19933333,12.09461538,1.165461538,18.4914,0,0.974359,0.842237,0.0597198,0.023674,0.0540541,0.0398758,0.0301147,0.00976107,0,0,
0.154694444,0.252916667,69.19444444,46.26677778,4.622361111,7.885861111,0.166666667,0.972222,0.921857,0.0906552,0.034926,0.0588235,0.100258,0.100258,0,0,0,
0.173361111,0.200083333,69.19444444,38.88755556,3.008166667,7.062972222,0.138888889,0.972222,0.921857,0.114677,0.055394,0.0294118,0.166435,0.166435,0,0,0,
0.214611111,0.2425,69.19444444,44.23066667,2.513361111,3.394138889,0,0.972222,0.929286,0.0914889,0.034926,0.0588235,0.105742,0.105742,0,0,0,
0.171263158,0.303,69.18421053,19.112,2.311210526,2.974894737,0,0.973684,0.880432,0.069891,0.0339419,0.0555556,0.0625754,0.0625754,0,0,0,
0.213341463,3.01,69.14634146,30.706,5.613560976,9.095341463,0.87804878,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00398564,0.00398564,0,0,0,
0.192526316,0.344421053,69.10526316,33.93826316,1.024263158,2.720526316,0,0.973684,0.861838,0.0669708,0.0323681,0.111111,0.0539342,0.0539342,0,0,0,
0.257289474,-0.0038,69.09957895,11.88084211,1.390789474,14.9476,0,0.973684,0.873459,0.0671129,0.0355282,0.0833333,0.0541603,0.0480989,0.0060614,0,0,
0.277410256,-0.0004,69.09687179,11.78235897,1.289794872,14.5304,0,0.974359,0.823711,0.0460369,0.033428,0.0540541,0.0256552,0.0226826,0.00297263,0,0,
0.189081081,0.27,69.08108108,42.72810811,4.383918919,9.223594595,0.135135135,0.972973,0.888833,0.103688,0.0556915,0.0571429,0.129052,0.129052,0,0,0,
0.164526316,0.3345,69.07894737,18.805,3.828,5.813842105,0,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106108,0.106108,0,0,0,
0.194105263,0.403,69.07810526,31.26857895,2.249157895,3.077484848,0,0.973684,0.903,2.65E-08,0,0,,,0,0,0,
0.192555556,-0.0086,69.07772222,11.78594444,1.007111111,4.9238,0,0.972222,0.908857,0.0876313,0.0456293,0.0588235,0.0848571,0.0666772,0.0181799,0,0,
0.275578947,-0.0056,69.07321053,11.96005263,1.150447368,8.0648,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0560535,0.0415324,0.0145211,0,0,
0.187685714,0.255314286,69.05714286,47.37411429,2.278514286,4.865885714,0,0.971429,0.975088,0.139123,0.0673681,0.030303,0.23955,0.23955,0,0,0,
0.144666667,1.934055556,69.05555556,37.16905556,6.484777778,8.851027778,0.861111111,0.972222,0.925571,0.10615,0.0565046,0.0588235,0.140299,0.140299,0,0,0,
0.15025,0.899361111,69.02777778,40.6985,2.462833333,6.095305556,0,0.972222,0.936486,0.123628,0.056471,0.0588235,0.187486,0.187486,0,0,0,
0.153789474,0.233184211,69.02631579,43.07773684,4.030368421,7.874578947,0.131578947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106609,0.106609,0,0,0,
0.233871795,-0.0048,69.0195641,11.88225641,1.530051282,21.3812,0.128205128,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0560985,0.043432,0.0126665,0,0,
0.179461538,0.503076923,69,38.30769231,1.956769231,2.624307692,0,0.974359,0.837184,0.0569361,0.033428,0.0540541,0.03578,0.03578,0,0,0,
0.299894737,-0.0046,68.99431579,12.141,1.221157895,10.5094,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0554897,0.041199,0.0142906,0,0,
0.47595,,68.9932,-10.2039,1.282175,2.644942857,0,0.975,0.818436,0.0328528,0.0157355,0.0263158,0.0148508,0.0148508,0,0,0,
0.47975,,68.993,-10.11785,1.3368,2.735971429,0.875,0.975,0.818436,0.0328528,0.0157355,0.0263158,0.0149164,0.0149164,0,0,0,
0.197342105,0.266447368,68.97368421,46.03257895,5.993763158,9.102157895,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.10703,0.10703,0,0,0,
0.199138889,0.411472222,68.97222222,33.24605556,1.417805556,5.706972222,0.138888889,0.972222,0.912571,0.0887062,0.0456293,0.0588235,0.0907216,0.0907216,0,0,0,
0.101638889,-0.0022,68.97222222,36.64938889,12.65655556,6.962888889,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.100432,0.100432,0,0,0,
0.294131579,-0.0076,68.96813158,11.90794737,1.269473684,19.7182,0.131578947,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.155015,0.119174,0.035841,0,0,
0.009157895,0.309026316,68.94736842,40.38605263,7.022947368,11.19142105,1,0.973684,0.869892,0.085464,0.0456478,0.0833333,0.0953233,0.0953233,0,0,0,
0.176605263,,68.94655263,30.79284211,12.05521053,7.609606061,0,0.973684,0.903,2.65E-08,0,0,,,0,0,0,
0.278526316,-0.0024,68.94171053,11.83257895,1.285026316,16.6454,0,0.973684,0.852568,0.0874924,0.046801,0.111111,0.0897985,0.0807756,0.00902292,0,0,
0.17525641,0.571897436,68.92307692,37.71287179,5.253666667,7.660974359,1,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0598853,0.0598853,0,0,0,
0.205947368,0.2655,68.89473684,41.00857895,5.202605263,7.273421053,0.342105263,0.973684,0.883946,0.0996399,0.0443437,0.0555556,0.125637,0.125637,0,0,0,
0.184216216,0.113081081,68.86486486,42.67864865,5.654324324,6.361621622,0.027027027,0.972973,0.887028,0.102833,0.0556915,0.0571429,0.125761,0.125761,0,0,0,
0.271684211,-0.0092,68.86273684,12.01215789,1.538842105,19.1106,0,0.973684,0.868135,0.0894185,0.043,0.0277778,0.100651,0.0823126,0.018338,0,0,
0.165555556,0.474277778,68.86111111,40.4465,2.023333333,3.029305556,0,0.972222,0.925571,0.0911509,0.0469712,0.0882353,0.10234,0.10234,0,0,0,
0.136051282,0.587282051,68.84615385,33.91251282,1.324025641,3.292128205,0,0.974359,0.823711,0.0460369,0.033428,0.0540541,0.0270832,0.0270832,0,0,0,
0.245825,-0.0048,68.81885,11.745,3.636275,20.252,0.875,0.975,0.794128,0.0649604,0.0315253,0.157895,0.0487591,0.0402811,0.00847803,0,0,
0.328105263,-0.0048,68.81010526,11.81,1.364,17.3886,0,0.973684,0.875189,0.0670248,0.0240006,0.0555556,0.0560232,0.0498447,0.0061785,0,0,
0.454974359,,68.7932,-10.37797436,1.188794872,2.458705882,0,0.974359,0.855974,0.0441915,0.0212075,0.027027,0.0263058,0.0263058,0,0,0,
0.077795455,0.594025641,68.7932,31.71731818,7.617340909,24.82397436,0,0.977273,0.732442,0.0626001,0.0297805,0.0238095,0.0596623,0.0596623,0,0,0,
0.0723,1.025688889,68.793,39.16492,10.45506,-16.96506667,0.36,0.98,0.607327,0.0789064,0.0372391,0.0208333,0.104297,0.104297,0,0,0,
0.178973684,0.333552632,68.78947368,19.45268421,2.779210526,3.332552632,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0594692,0.0594692,0,0,0,
0.263769231,-0.0056,68.78894872,11.81994872,1.895358974,22.1674,1,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0567311,0.0472891,0.00944198,0,0,
0.172916667,0.274222222,68.77777778,44.74966667,3.745777778,4.891555556,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106763,0.106763,0,0,0,
0.121128205,0.551441176,68.76848718,33.47851282,5.017692308,18.40635294,0,0.974359,0.855974,0.0441915,0.0212075,0.027027,0.0264412,0.0264412,0,0,0,
0.259684211,-0.0048,68.75752632,11.92884211,1.109578947,6.7834,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0556426,0.0412494,0.0143931,0,0,
0.19725,0.312194444,68.75,42.02205556,5.822388889,6.838666667,0.277777778,0.972222,0.941971,0.126374,0.056471,0.0588235,0.198099,0.198099,0,0,0,
0.207947368,0.329210526,68.73684211,43.15089474,5.068289474,10.25673684,0.578947368,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.164958,0.164958,0,0,0,
0.163894737,0.375333333,68.73578947,31.13094737,2.297184211,3.122757576,0,0.973684,0.903,2.65E-08,0,0,,,0,0,0,
0.305621622,-0.0052,68.72410811,11.79945946,0.979513514,4.7612,0,0.972973,0.899667,0.0829406,0.0344234,0.0571429,0.0798612,0.060711,0.0191502,0,0,
0.201641026,0.443676471,68.717,32.70579487,2.235589744,2.978323529,0,0.974359,0.855842,0.0285605,0.0105215,0.027027,0.00613678,0.00613678,0,0,0,
0.134657895,0.261526316,68.71052632,41.21468421,5.776026316,7.900894737,0.684210526,0.973684,0.868135,0.0894185,0.043,0.0277778,0.103372,0.103372,0,0,0,
0.181947368,0.246157895,68.71052632,42.67984211,4.039236842,8.247342105,0.131578947,0.973684,0.885703,0.100554,0.0443437,0.0555556,0.128556,0.128556,0,0,0,
0.152894737,0.746473684,68.68421053,37.22057895,4.407657895,7.226763158,0.263157895,0.973684,0.859486,0.1116,0.0536667,0.0277778,0.165831,0.165831,0,0,0,
0.1905,0.491315789,68.68421053,41.21694737,2.151052632,3.480710526,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0592605,0.0592605,0,0,0,
0.131648649,0.318486486,68.67567568,19.13610811,2.789243243,4.942621622,0,0.972973,0.890639,0.0897018,0.0628215,0.257143,0.0913929,0.0913929,0,0,0,
0.231358974,0.348051282,68.66666667,33.89953846,1.018794872,2.686487179,0,0.974359,0.846342,0.0537835,0.0258106,0.027027,0.039098,0.039098,0,0,0,
0.154076923,0.115564103,68.61538462,39.32702564,5.050717949,8.544461538,0.128205128,0.974359,0.845474,0.0845355,0.0496311,0.189189,0.0875339,0.0875339,0,0,0,
0.220638889,0.24075,68.61111111,43.04944444,5.733111111,7.76575,0.555555556,0.972222,0.923714,0.110512,0.0575937,0.0882353,0.15427,0.15427,0,0,0,
0.305692308,-0.0078,68.60966667,11.99179487,1.446538462,18.9504,0.128205128,0.974359,0.818605,0.0543734,0.026041,0.0810811,0.0358034,0.0277612,0.00804219,0,0,
0.286684211,-0.0058,68.59968421,11.76605263,1.417342105,21.8644,0.131578947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0989335,0.0762481,0.0226854,0,0,
0.145027027,3.166027027,68.59459459,37.73335135,6.727135135,9.399756757,0.864864865,0.972973,0.890639,0.104505,0.0556915,0.0571429,0.130576,0.130576,0,0,0,
0.459261905,,68.5934,-11.5935,1.652928571,4.065648649,1,0.97619,0.761512,0.0158037,0.00715542,0,0.00142082,0.00142082,0,0,0,
0.08584,1.268844444,68.5932,31.26792,11.798,-9.356355556,0.9,0.98,0.613857,0.0984801,0.0464767,0.0208333,0.162389,0.162389,0,0,0,
0.153361111,0.264833333,68.58333333,45.03766667,2.397138889,2.974916667,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.10636,0.10636,0,0,0,
0.181552632,0.340921053,68.57894737,19.04515789,2.285026316,3.231289474,0,0.973684,0.868135,0.0894185,0.043,0.0277778,0.105578,0.105578,0,0,0,
0.195222222,0.250777778,68.55555556,42.46577778,5.75675,7.727305556,0.75,0.972222,0.921857,0.114677,0.055394,0.0294118,0.167285,0.167285,0,0,0,
0.229416667,0.228027778,68.55555556,42.86122222,5.496027778,7.61275,0.277777778,0.972222,0.921857,0.114677,0.055394,0.0294118,0.167287,0.167287,0,0,0,
0.1164,0.112628571,68.54285714,38.53194286,2.910885714,6.897371429,0.142857143,0.971429,0.948735,0.13148,0.0682831,0.0606061,0.202495,0.202495,0,0,0,
0.270526316,-0.006,68.52071053,12.07394737,1.616894737,18.5308,0.052631579,0.973684,0.868135,0.0894185,0.043,0.0277778,0.100579,0.082314,0.018265,0,0,
0.282894737,-0.0028,68.52055263,11.72405263,1.434842105,14.9754,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0566636,0.0503416,0.00632202,0,0,
0.160210526,0.605131579,68.47368421,38.91026316,8.298552632,10.30597368,1,0.973684,0.873405,0.0932572,0.0549126,0.0555556,0.110947,0.110947,0,0,0,
0.194333333,0.250583333,68.47222222,38.3455,6.18025,8.459861111,1,0.972222,0.912714,0.137399,0.06637,0.0294118,0.23996,0.23996,0,0,0,
0.168382353,0.995735294,68.47058824,40.12570588,2.429911765,5.983941176,0,0.970588,1.02852,0.164578,0.0799031,0.03125,0.325721,0.325721,0,0,0,
0.124666667,0.089294118,68.46061538,34.63066667,10.73410256,8.198117647,0.282051282,0.974359,0.855842,0.0285605,0.0105215,0.027027,0.00360509,0.00360509,0,0,0,
-0.011638298,-0.00506383,68.44680851,11.75540426,2.711978723,20.97478723,0,0.978723,0.645,2.24E-08,0,0,,0,,,,
0.247,-0.0092,68.44165789,12.03873684,1.570552632,18.4574,0,0.973684,0.868135,0.0894185,0.043,0.0277778,0.1005,0.0821913,0.0183091,0,0,
0.164783784,0.283810811,68.43243243,35.97210811,6.457135135,9.548108108,0.783783784,0.972973,0.896056,0.106728,0.0578184,0.114286,0.136492,0.136492,0,0,0,
0.138583333,0.248777778,68.41666667,39.9985,5.542,7.715416667,0.583333333,0.972222,0.921857,0.114677,0.055394,0.0294118,0.161672,0.161672,0,0,0,
0.192472222,0.23225,68.41666667,44.23922222,2.29475,3.135666667,0,0.972222,0.927429,0.0913395,0.0456293,0.0588235,0.103538,0.103538,0,0,0,
0.154170732,0.0124,68.41463415,28.58136585,14.94053659,11.16431707,0.12195122,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0262564,0.0262564,0,0,0,
0.229230769,-0.0024,68.404,12.00092308,3.446102564,25.544,1,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0568505,0.0485295,0.00832105,0,0,
0.104886364,0.634205128,68.3934,31.38427273,7.170977273,28.905,0,0.977273,0.732442,0.0626001,0.0297805,0.0238095,0.0593785,0.0593785,0,0,0,
0.416051282,,68.3932,-10.19620513,1.160666667,2.394941176,0,0.974359,0.855974,0.0441915,0.0212075,0.027027,0.0262048,0.0262048,0,0,0,
0.245710526,-0.0014,68.38905263,11.89947368,1.028210526,5.1774,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0557919,0.0419865,0.0138054,0,0,
0.216710526,-0.0048,68.36265789,12.03063158,2.024026316,19.1298,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.101611,0.0812151,0.0203961,0,0,
0.099205128,0.268717949,68.35897436,45.99246154,5.071128205,9.391076923,0.743589744,0.974359,0.818526,0.0706226,0.0437005,0.0540541,0.0624043,0.0624043,0,0,0,
0.189916667,0.264055556,68.33333333,45.09261111,2.469222222,3.035916667,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.10637,0.10637,0,0,0,
0.347210526,-0.0072,68.31039474,11.80905263,1.391368421,21.0924,0.131578947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0991501,0.0763651,0.022785,0,0,
0.201078947,0.255078947,68.28947368,46.309,7.091447368,8.625078947,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.10558,0.10558,0,0,0,
0.185342105,0.2565,68.28947368,44.30105263,2.929131579,4.212368421,0,0.973684,0.878676,0.0684304,0.0339419,0.0555556,0.060986,0.060986,0,0,0,
0.172222222,0.127333333,68.27777778,43.42277778,4.863,5.251138889,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106858,0.106858,0,0,0,
0.204243243,0.257918919,68.27027027,48.12043243,4.670027027,6.42227027,0,0.972973,0.881611,0.100022,0.0556915,0.0571429,0.120258,0.120258,0,0,0,
0.1625,0.26715,68.25,46.1732,6.9777,7.763125,0.875,0.975,0.766026,0.0713606,0.0363398,0.105263,0.0448311,0.0448311,0,0,0,
0.193,0.127055556,68.25,43.44383333,4.806388889,5.3495,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106175,0.106175,0,0,0,
0.189194444,0.246027778,68.22222222,44.01366667,2.810277778,4.022638889,0,0.972222,0.929286,0.0914889,0.0456293,0.0588235,0.104921,0.104921,0,0,0,
0.155552632,0.362909091,68.20971053,32.55152632,2.747947368,3.57369697,0,0.973684,0.894351,0.0221813,0.0106667,0.0277778,0.00655647,0.00655647,0,0,0,
0.084897959,1.287022727,68.1932,34.42791837,11.52063265,29.51813636,0.897959184,0.979592,0.621208,0.079383,0.0325916,0.0851064,0.0988806,0.0988806,0,0,0,
0.464731707,,68.1932,-9.451268293,1.994,4.334361111,0.87804878,0.97561,0.805325,0.0172246,0.00896861,0,0.00240006,0.00240006,0,0,0,
